,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash,penalty,total_trades,total_trading_costs
842,31_247278_245945_9,DirP_25.0,0.042506005,257788.8,247278,31,0.000191631,247278,9,9.368747968,Complete,27.85852218,611.05,0.25,33,297
843,31_247278_245945_9,DirP_50.0,0.043277607,257979.6,247278,31,0.000191631,247278,9,9.368747968,Complete,27.93608999,810.85,0.5,30,270
844,31_247278_245945_9,DirP_75.0,0.043259408,257975.1,247278,31,0.000191631,247278,9,9.368747968,Complete,27.10786724,806.35,0.75,30,270
845,31_247278_245945_9,DirP_500,0.043259408,257975.1,247278,31,0.000191631,247278,9,9.368747968,Complete,27.36830187,806.35,5,30,270
846,31_247278_245945_9,Naive,0.046875784,258869.35,247278,31,0.000191631,247278,9,9.368747968,Complete,9.948983192,0.27,,26,234
847,31_289100_288669_5,Directional,0.000834279,289341.19,289100,31,0.000433194,289100,5,9.549754053,Infeasible,23.4607718,3691.21,,25,125
848,31_289100_288669_5,DirP_0,0.121562608,324243.75,289100,31,0.000433194,289100,5,9.549754053,Complete,27.4772191,2.45,0,72,360
849,31_289100_288669_5,DirP_25.0,0.020994846,295169.61,289100,31,0.000433194,289100,5,9.549754053,Complete,33.99114251,5970.11,0.25,59,295
850,31_289100_288669_5,DirP_50.0,0.000658561,289290.39,289100,31,0.000433194,289100,5,9.549754053,Complete,40.08987927,456.03,0.5,41,205
851,31_289100_288669_5,DirP_75.0,0.000638603,289284.62,289100,31,0.000433194,289100,5,9.549754053,Complete,41.51140952,1216.92,0.75,44,220
852,31_289100_288669_5,DirP_500,0.000562089,289262.5,289100,31,0.000433194,289100,5,9.549754053,Complete,29.63282275,473.78,5,41,205
853,31_289100_288669_5,Naive,0.000635593,289283.75,289100,31,0.000433194,289100,5,9.549754053,Complete,10.06897736,0.8,,27,135
854,31_44941_44633_7,Directional,-0.020055517,44039.685,44941,31,0.000130694,44941,7,9.240561889,Infeasible,23.69358492,160.245,,20,140
855,31_44941_44633_7,DirP_0,-0.044080572,42959.975,44941,31,0.000130694,44941,7,9.240561889,Infeasible,39.84898567,2.285,0,25,175
856,31_44941_44633_7,DirP_25.0,-0.045695356,42887.405,44941,31,0.000130694,44941,7,9.240561889,Infeasible,29.67225218,20.435,0.25,27,189
857,31_44941_44633_7,DirP_50.0,-0.021696335,43965.945,44941,31,0.000130694,44941,7,9.240561889,Complete,36.13210297,62.255,0.5,36,252
858,31_44941_44633_7,DirP_75.0,-0.02080984,44005.785,44941,31,0.000130694,44941,7,9.240561889,Complete,32.35434651,14.915,0.75,33,231
859,31_44941_44633_7,DirP_500,-0.02080984,44005.785,44941,31,0.000130694,44941,7,9.240561889,Complete,30.07118726,14.915,5,33,231
860,31_44941_44633_7,Naive,-0.016515543,44198.775,44941,31,0.000130694,44941,7,9.240561889,Complete,10.06983805,0.005,,29,203
861,31_56489_55450_9,Directional,-0.013569722,55722.46,56489,31,0.000273181,56489,9,7.126733453,Infeasible,25.60740042,5821.59,,19,171
862,31_56489_55450_9,DirP_0,-0.008325161,56018.72,56489,31,0.000273181,56489,9,7.126733453,Complete,38.32115746,63.91,0,72,648
863,31_56489_55450_9,DirP_25.0,-0.004191613,56252.22,56489,31,0.000273181,56489,9,7.126733453,Complete,47.68933225,647.35,0.25,38,342
864,31_56489_55450_9,DirP_50.0,-0.014801112,55652.9,56489,31,0.000273181,56489,9,7.126733453,Complete,47.54510355,327.93,0.5,34,306
865,31_56489_55450_9,DirP_75.0,-0.014864133,55649.34,56489,31,0.000273181,56489,9,7.126733453,Complete,42.09101987,0.79,0.75,33,297
866,31_56489_55450_9,DirP_500,-0.014801112,55652.9,56489,31,0.000273181,56489,9,7.126733453,Complete,30.97146702,327.93,5,34,306
867,31_56489_55450_9,Naive,-0.01512737,55634.47,56489,31,0.000273181,56489,9,7.126733453,Complete,10.33458042,0.25,,25,225
868,31_77142_77015_8,Directional,-0.021583703,75476.99,77142,31,0.000197981,77142,8,8.063310632,Infeasible,23.88622332,4566.96,,23,184
869,31_77142_77015_8,DirP_0,-0.04772303,73460.55,77142,31,0.000197981,77142,8,8.063310632,Complete,36.51551366,28.7,0,54,432
870,31_77142_77015_8,DirP_25.0,-0.047131524,73506.18,77142,31,0.000197981,77142,8,8.063310632,Complete,29.7685914,156.22,0.25,35,280
871,31_77142_77015_8,DirP_50.0,-0.019649089,75626.23,77142,31,0.000197981,77142,8,8.063310632,Complete,28.20118332,910.87,0.5,35,280
872,31_77142_77015_8,DirP_75.0,-0.019649089,75626.23,77142,31,0.000197981,77142,8,8.063310632,Complete,28.37096334,910.87,0.75,35,280
873,31_77142_77015_8,DirP_500,-0.019649089,75626.23,77142,31,0.000197981,77142,8,8.063310632,Complete,28.10901642,910.87,5,35,280
874,31_77142_77015_8,Naive,-0.057302766,72721.55,77142,31,0.000197981,77142,8,8.063310632,Complete,10.23904443,-6.82E-13,,26,208
875,31_92830_91987_3,Directional,-0.022604223,90731.65,92830,31,0.000167596,92830,3,8.590164992,Infeasible,21.16664433,2874.87,,17,51
876,31_92830_91987_3,DirP_0,-0.241231714,70436.46,92830,31,0.000167596,92830,3,8.590164992,Infeasible,30.22624993,29.38,0,40,120
877,31_92830_91987_3,DirP_25.0,-0.034624152,89615.84,92830,31,0.000167596,92830,3,8.590164992,Infeasible,26.84241223,18.23,0.25,23,69
878,31_92830_91987_3,DirP_50.0,-0.022719164,90720.98,92830,31,0.000167596,92830,3,8.590164992,Complete,28.2478447,415.62,0.5,35,105
879,31_92830_91987_3,DirP_75.0,-0.02272692,90720.26,92830,31,0.000167596,92830,3,8.590164992,Complete,28.39792204,414.9,0.75,35,105
880,31_92830_91987_3,DirP_500,-0.02272692,90720.26,92830,31,0.000167596,92830,3,8.590164992,Complete,28.16475964,414.9,5,35,105
881,31_92830_91987_3,Naive,-0.020284283,90947.01,92830,31,0.000167596,92830,3,8.590164992,Complete,10.38290572,0.43,,27,81
882,32_149316_147195_4,Directional,0.003043612,149770.46,149316,32,0.000176112,149316,4,8.169552653,Infeasible,20.7006979,12.43,,34,136
883,32_149316_147195_4,DirP_0,0.033177891,154269.99,149316,32,0.000176112,149316,4,8.169552653,Complete,30.72073102,16.18,0,73,292
884,32_149316_147195_4,DirP_25.0,0.004107597,149929.33,149316,32,0.000176112,149316,4,8.169552653,Complete,31.82139206,3572.74,0.25,52,208
885,32_149316_147195_4,DirP_50.0,0.003028343,149768.18,149316,32,0.000176112,149316,4,8.169552653,Complete,32.65912342,8.78,0.5,40,160
886,32_149316_147195_4,DirP_75.0,0.002992646,149762.85,149316,32,0.000176112,149316,4,8.169552653,Complete,32.44143367,1631.27,0.75,40,160
887,32_149316_147195_4,DirP_500,0.002593493,149703.25,149316,32,0.000176112,149316,4,8.169552653,Complete,29.45194483,205.83,5,40,160
888,32_149316_147195_4,Naive,-0.003898042,148733.96,149316,32,0.000176112,149316,4,8.169552653,Complete,10.26028752,4.51,,24,96
889,32_154198_153215_6,Directional,-0.018502186,151345,154198,32,0.00049577,154198,6,7.449573195,Infeasible,15.27138186,600.58,,9,54
890,32_154198_153215_6,DirP_0,0.048999339,161753.6,154198,32,0.00049577,154198,6,7.449573195,Complete,30.32267761,5.28,0,66,396
891,32_154198_153215_6,DirP_25.0,0.049800322,161877.11,154198,32,0.00049577,154198,6,7.449573195,Complete,27.93039417,67.96,0.25,59,354
892,32_154198_153215_6,DirP_50.0,-0.021490292,150884.24,154198,32,0.00049577,154198,6,7.449573195,Complete,33.69319725,32.86,0.5,38,228
893,32_154198_153215_6,DirP_75.0,-0.021490292,150884.24,154198,32,0.00049577,154198,6,7.449573195,Complete,34.36180186,32.86,0.75,38,228
894,32_154198_153215_6,DirP_500,-0.021292624,150914.72,154198,32,0.00049577,154198,6,7.449573195,Complete,31.03484631,69.34,5,37,222
895,32_154198_153215_6,Naive,-0.017453274,151506.74,154198,32,0.00049577,154198,6,7.449573195,Complete,10.47306323,0.06,,27,162
896,32_180887_179045_2,Directional,-0.004249449,180118.33,180887,32,0.000399021,180887,2,8.924185215,Infeasible,24.5629642,13755.24,,24,48
897,32_180887_179045_2,DirP_0,0.017845727,184115.06,180887,32,0.000399021,180887,2,8.924185215,Complete,28.17938375,41.25,0,68,136
898,32_180887_179045_2,DirP_25.0,0.004237231,181653.46,180887,32,0.000399021,180887,2,8.924185215,Complete,27.46064544,6185.67,0.25,48,96
899,32_180887_179045_2,DirP_50.0,-0.003386313,180274.46,180887,32,0.000399021,180887,2,8.924185215,Complete,27.13984084,4810.67,0.5,36,72
900,32_180887_179045_2,DirP_75.0,-0.003386313,180274.46,180887,32,0.000399021,180887,2,8.924185215,Complete,26.79510689,4810.67,0.75,36,72
901,32_180887_179045_2,DirP_500,-0.003386313,180274.46,180887,32,0.000399021,180887,2,8.924185215,Complete,26.49054146,4810.67,5,36,72
902,32_180887_179045_2,Naive,-0.011541294,178799.33,180887,32,0.000399021,180887,2,8.924185215,Complete,10.29282498,1.29,,25,50
903,32_218911_218279_6,Directional,0.043761894,228490.96,218911,32,0.000266215,218911,6,9.095671045,Infeasible,18.56116223,9952.11,,20,120
904,32_218911_218279_6,DirP_0,0.443712422,316044.53,218911,32,0.000266215,218911,6,9.095671045,Complete,27.93821335,8.03,0,92,552
905,32_218911_218279_6,DirP_25.0,0.080612121,236557.88,218911,32,0.000266215,218911,6,9.095671045,Complete,28.70981884,24.18,0.25,60,360
906,32_218911_218279_6,DirP_50.0,0.043133694,228353.44,218911,32,0.000266215,218911,6,9.095671045,Complete,29.97981834,999.7,0.5,44,264
907,32_218911_218279_6,DirP_75.0,0.043133694,228353.44,218911,32,0.000266215,218911,6,9.095671045,Complete,30.02796888,999.7,0.75,44,264
908,32_218911_218279_6,DirP_500,0.043133694,228353.44,218911,32,0.000266215,218911,6,9.095671045,Complete,29.00641727,999.7,5,44,264
909,32_218911_218279_6,Naive,0.041626917,228023.59,218911,32,0.000266215,218911,6,9.095671045,Complete,10.53820443,0.85,,27,162
910,32_219476_218715_6,Directional,0.003531776,220251.14,219476,32,0.000241981,219476,6,8.710161193,Infeasible,15.68772268,28362.575,,14,84
911,32_219476_218715_6,DirP_0,-0.106112377,196186.88,219476,32,0.000241981,219476,6,8.710161193,Infeasible,30.11493254,0.08,0,30,180
912,32_219476_218715_6,DirP_25.0,-0.106023802,196206.32,219476,32,0.000241981,219476,6,8.710161193,Infeasible,27.74663663,9.09,0.25,29,174
913,32_219476_218715_6,DirP_50.0,-0.012384224,216757.96,219476,32,0.000241981,219476,6,8.710161193,Infeasible,28.6311357,3.605,0.5,16,96
914,32_219476_218715_6,DirP_75.0,0.005076364,220590.14,219476,32,0.000241981,219476,6,8.710161193,Complete,31.33140254,454.615,0.75,38,228
915,32_219476_218715_6,DirP_500,0.005564162,220697.2,219476,32,0.000241981,219476,6,8.710161193,Complete,29.24966812,611.015,5,41,246
916,32_219476_218715_6,Naive,0.005493243,220681.635,219476,32,0.000241981,219476,6,8.710161193,Complete,10.54659057,0.86,,26,156
917,32_262263_260226_7,Directional,-0.005011839,260948.58,262263,32,0.000232496,262263,7,7.779621567,Infeasible,22.14170074,55.31,,23,161
918,32_262263_260226_7,DirP_0,0.207090707,316575.23,262263,32,0.000232496,262263,7,7.779621567,Complete,29.0215776,10.98,0,82,574
919,32_262263_260226_7,DirP_25.0,-0.001896703,261765.565,262263,32,0.000232496,262263,7,7.779621567,Complete,36.02838683,429.225,0.25,48,336
920,32_262263_260226_7,DirP_50.0,-0.002770806,261536.32,262263,32,0.000232496,262263,7,7.779621567,Complete,36.62955523,1423.29,0.5,44,308
921,32_262263_260226_7,DirP_75.0,-0.002338492,261649.7,262263,32,0.000232496,262263,7,7.779621567,Complete,33.13216829,30.3,0.75,45,315
922,32_262263_260226_7,DirP_500,-0.002830479,261520.67,262263,32,0.000232496,262263,7,7.779621567,Complete,30.49906635,1152.34,5,44,308
923,32_262263_260226_7,Naive,-0.009490359,259774.03,262263,32,0.000232496,262263,7,7.779621567,Complete,10.65736866,2.89,,28,196
924,32_273589_272790_5,Directional,-0.032836274,264605.3567,273589,32,0.000557494,273589,5,9.413463661,Infeasible,21.86215162,2539.7,,18,90
925,32_273589_272790_5,DirP_0,0.115732467,305252.13,273589,32,0.000557494,273589,5,9.413463661,Complete,28.73722744,17.5533,0,66,330
926,32_273589_272790_5,DirP_25.0,0.021305023,279417.82,273589,32,0.000557494,273589,5,9.413463661,Complete,28.31351686,34.3433,0.25,75,375
927,32_273589_272790_5,DirP_50.0,0.002035242,274145.8199,273589,32,0.000557494,273589,5,9.413463661,Complete,35.04814458,22.3332,0.5,65,325
928,32_273589_272790_5,DirP_75.0,-0.030488844,265247.5877,273589,32,0.000557494,273589,5,9.413463661,Complete,38.27581215,107.601,0.75,44,220
929,32_273589_272790_5,DirP_500,-0.031608443,264941.2777,273589,32,0.000557494,273589,5,9.413463661,Complete,31.5834291,575.781,5,44,220
930,32_273589_272790_5,Naive,-0.036614277,263571.7367,273589,32,0.000557494,273589,5,9.413463661,Complete,10.56145406,0.67,,29,145
931,32_317439_315903_8,Directional,0.004890514,318991.44,317439,32,0.00013871,317439,8,9.430976908,Infeasible,25.0300467,59.75,,20,160
932,32_317439_315903_8,DirP_0,-0.054874984,300019.54,317439,32,0.00013871,317439,8,9.430976908,Infeasible,30.86197901,7.26,0,51,408
933,32_317439_315903_8,DirP_25.0,0.005481053,319178.9,317439,32,0.00013871,317439,8,9.430976908,Complete,60.67460346,369.52,0.25,42,336
934,32_317439_315903_8,DirP_50.0,0.004927813,319003.28,317439,32,0.00013871,317439,8,9.430976908,Complete,58.31948733,840.0998281,0.5,31,248
935,32_317439_315903_8,DirP_75.0,0.004745164,318945.3,317439,32,0.00013871,317439,8,9.430976908,Complete,38.60286021,313.97,0.75,31,248
936,32_317439_315903_8,DirP_500,0.004705597,318932.74,317439,32,0.00013871,317439,8,9.430976908,Complete,31.45058751,73.23,5,37,296
937,32_317439_315903_8,Naive,0.007288818,319752.755,317439,32,0.00013871,317439,8,9.430976908,Complete,10.74973869,2.105,,25,200
938,32_336250_335373_2,Directional,0.011021204,339955.88,336250,32,0.000159444,336250,2,7.25990523,Infeasible,19.61786771,13943.27,,18,36
939,32_336250_335373_2,DirP_0,0.035120506,348059.27,336250,32,0.000159444,336250,2,7.25990523,Complete,28.76390195,208.35,0,82,164
940,32_336250_335373_2,DirP_25.0,0.012992862,340618.85,336250,32,0.000159444,336250,2,7.25990523,Complete,27.64885616,558.61,0.25,42,84
941,32_336250_335373_2,DirP_50.0,0.012164461,340340.3,336250,32,0.000159444,336250,2,7.25990523,Complete,27.69754219,280.06,0.5,39,78
942,32_336250_335373_2,DirP_75.0,0.012190156,340348.94,336250,32,0.000159444,336250,2,7.25990523,Complete,27.72833443,288.7,0.75,39,78
943,32_336250_335373_2,DirP_500,0.012164461,340340.3,336250,32,0.000159444,336250,2,7.25990523,Complete,27.06717014,280.06,5,39,78
944,32_336250_335373_2,Naive,0.0140411,340971.32,336250,32,0.000159444,336250,2,7.25990523,Complete,10.77342463,0.09,,27,54
945,32_50294_50039_9,Directional,0.118442558,56250.95,50294,32,0.000440221,50294,9,9.222625445,Infeasible,18.15429735,8527.13,,13,117
946,32_50294_50039_9,DirP_0,0.392973516,70058.21,50294,32,0.000440221,50294,9,9.222625445,Complete,42.6531527,89.33,0,61,549
947,32_50294_50039_9,DirP_25.0,0.323261622,66552.12,50294,32,0.000440221,50294,9,9.222625445,Complete,30.65622044,12489.85,0.25,56,504
948,32_50294_50039_9,DirP_50.0,0.145057064,57589.5,50294,32,0.000440221,50294,9,9.222625445,Complete,33.28027654,609.58,0.5,34,306
949,32_50294_50039_9,DirP_75.0,0.145057064,57589.5,50294,32,0.000440221,50294,9,9.222625445,Complete,33.10764766,609.58,0.75,34,306
950,32_50294_50039_9,DirP_500,0.145057064,57589.5,50294,32,0.000440221,50294,9,9.222625445,Complete,30.70269299,609.58,5,34,306
951,32_50294_50039_9,Naive,0.093529845,54997.99,50294,32,0.000440221,50294,9,9.222625445,Complete,10.82851601,0.02,,27,243
952,32_63159_63146_2,Directional,0.04425458,65954.075,63159,32,0.000167262,63159,2,5.715816211,Infeasible,26.53877091,1765.96,,19,38
953,32_63159_63146_2,DirP_0,0.171890942,74015.46,63159,32,0.000167262,63159,2,5.715816211,Complete,31.57755399,45.205,0,76,152
954,32_63159_63146_2,DirP_25.0,0.046424183,66091.105,63159,32,0.000167262,63159,2,5.715816211,Infeasible,71.62916064,7.11,0.25,37,74
955,32_63159_63146_2,DirP_50.0,0.046085673,66069.725,63159,32,0.000167262,63159,2,5.715816211,Infeasible,60.57158852,9.53,0.5,33,66
956,32_63159_63146_2,DirP_75.0,0.046386659,66088.735,63159,32,0.000167262,63159,2,5.715816211,Infeasible,51.13603425,39.03,0.75,35,70
957,32_63159_63146_2,DirP_500,0.046327127,66084.975,63159,32,0.000167262,63159,2,5.715816211,Infeasible,41.91755819,16.79,5,35,70
958,32_63159_63146_2,Naive,0.049094587,66259.765,63159,32,0.000167262,63159,2,5.715816211,Complete,10.88541007,0.12,,32,64
959,32_72925_72696_8,Directional,-0.015596298,71787.64,72925,32,0.000209375,72925,8,7.592843717,Infeasible,20.29877901,405.59,,21,168
960,32_72925_72696_8,DirP_0,0.088246966,79360.41,72925,32,0.000209375,72925,8,7.592843717,Complete,47.59235239,91.895,0,53,424
961,32_72925_72696_8,DirP_25.0,0.03500857,75478,72925,32,0.000209375,72925,8,7.592843717,Complete,30.50266862,2379.995,0.25,56,448
962,32_72925_72696_8,DirP_50.0,-0.020415975,71436.165,72925,32,0.000209375,72925,8,7.592843717,Complete,59.80914044,359.345,0.5,39,312
963,32_72925_72696_8,DirP_75.0,-0.020978265,71395.16,72925,32,0.000209375,72925,8,7.592843717,Complete,49.45823693,552.4099461,0.75,40,320
964,32_72925_72696_8,DirP_500,-0.020415975,71436.165,72925,32,0.000209375,72925,8,7.592843717,Complete,37.17986178,359.345,5,39,312
965,32_72925_72696_8,Naive,-0.024068426,71169.81,72925,32,0.000209375,72925,8,7.592843717,Complete,11.00121975,-2.27E-12,,26,208
966,32_84192_83968_9,Directional,0.03737089,87338.33,84192,32,0.000331183,84192,9,6.819209043,Infeasible,23.74731374,14.96,,21,189
967,32_84192_83968_9,DirP_0,0.081915621,91088.64,84192,32,0.000331183,84192,9,6.819209043,Complete,33.74454618,24.29,0,66,594
968,32_84192_83968_9,DirP_25.0,0.036187405,87238.69,84192,32,0.000331183,84192,9,6.819209043,Complete,64.90911913,102.36,0.25,42,378
969,32_84192_83968_9,DirP_50.0,0.034547582,87100.63,84192,32,0.000331183,84192,9,6.819209043,Complete,61.53417134,6.22,0.5,37,333
970,32_84192_83968_9,DirP_75.0,0.035431039,87175.01,84192,32,0.000331183,84192,9,6.819209043,Complete,53.03180432,27.56,0.75,39,351
971,32_84192_83968_9,DirP_500,0.034770762,87119.42,84192,32,0.000331183,84192,9,6.819209043,Complete,42.87884521,3.8,5,39,351
972,32_84192_83968_9,Naive,0.036608229,87274.12,84192,32,0.000331183,84192,9,6.819209043,Complete,10.97604275,0.04,,30,270
973,33_139219_137615_5,Directional,0.047180062,145787.361,139219,33,0.00015092,139219,5,9.364330655,Infeasible,24.9419601,6970.261,,20,100
974,33_139219_137615_5,DirP_0,0.064729671,148230.6,139219,33,0.00015092,139219,5,9.364330655,Complete,32.0723238,36.43,0,71,355
975,33_139219_137615_5,DirP_25.0,0.042289063,145106.441,139219,33,0.00015092,139219,5,9.364330655,Complete,41.16419935,71.831,0.25,41,205
976,33_139219_137615_5,DirP_50.0,0.047174746,145786.621,139219,33,0.00015092,139219,5,9.364330655,Complete,41.79085851,1005.811,0.5,33,165
977,33_139219_137615_5,DirP_75.0,0.047153054,145783.601,139219,33,0.00015092,139219,5,9.364330655,Complete,35.49215794,1002.791,0.75,33,165
978,33_139219_137615_5,DirP_500,0.048356625,145951.161,139219,33,0.00015092,139219,5,9.364330655,Complete,31.67539525,1233.471,5,35,175
979,33_139219_137615_5,Naive,0.047126204,145779.863,139219,33,0.00015092,139219,5,9.364330655,Complete,11.02075911,0.853,,25,125
980,33_259939_259608_4,Directional,0.0447213,271563.81,259939,33,0.000253533,259939,4,7.864423209,Infeasible,16.17607403,21376.24,,19,76
981,33_259939_259608_4,DirP_0,0.172272072,304719.23,259939,33,0.000253533,259939,4,7.864423209,Complete,29.56604052,43.96,0,69,276
982,33_259939_259608_4,DirP_25.0,0.081474961,281117.52,259939,33,0.000253533,259939,4,7.864423209,Complete,29.41141391,124.63,0.25,49,196
983,33_259939_259608_4,DirP_50.0,0.053386102,273816.13,259939,33,0.000253533,259939,4,7.864423209,Complete,29.65657163,242,0.5,45,180
984,33_259939_259608_4,DirP_75.0,0.053382409,273815.17,259939,33,0.000253533,259939,4,7.864423209,Complete,29.8342576,300.82,0.75,45,180
985,33_259939_259608_4,DirP_500,0.046614975,272056.05,259939,33,0.000253533,259939,4,7.864423209,Complete,28.9941988,133.38,5,45,180
986,33_259939_259608_4,Naive,0.044595078,271531,259939,33,0.000253533,259939,4,7.864423209,Complete,11.2841568,3.65,,30,120
987,33_318960_318857_8,Directional,0.028486362,328046.01,318960,33,0.000197669,318960,8,9.476413413,Infeasible,16.59584522,21495.7,,13,104
988,33_318960_318857_8,DirP_0,0.051606879,335420.53,318960,33,0.000197669,318960,8,9.476413413,Complete,30.91499996,6.77,0,70,560
989,33_318960_318857_8,DirP_25.0,0.031018059,328853.52,318960,33,0.000197669,318960,8,9.476413413,Infeasible,30.18099523,35.25,0.25,22,176
990,33_318960_318857_8,DirP_50.0,0.028108948,327925.63,318960,33,0.000197669,318960,8,9.476413413,Infeasible,31.03440118,14786.05,0.5,19,152
991,33_318960_318857_8,DirP_75.0,0.028108289,327925.42,318960,33,0.000197669,318960,8,9.476413413,Infeasible,30.23793292,14785.84,0.75,19,152
992,33_318960_318857_8,DirP_500,0.028130612,327932.54,318960,33,0.000197669,318960,8,9.476413413,Infeasible,30.7028079,14784.21,5,18,144
993,33_318960_318857_8,Naive,0.027948552,327874.47,318960,33,0.000197669,318960,8,9.476413413,Infeasible,10.79184294,102.15,,0,0
994,33_346303_346055_8,Directional,-0.005437276,344420.0549,346303,33,0.000256859,346303,8,7.877392599,Infeasible,23.17295051,28120.64,,21,168
995,33_346303_346055_8,DirP_0,0.022690812,354160.8961,346303,33,0.000256859,346303,8,7.877392599,Complete,30.08911753,21.6688,0,71,568
996,33_346303_346055_8,DirP_25.0,-0.003004205,345262.6349,346303,33,0.000256859,346303,8,7.877392599,Complete,32.24037766,490.6,0.25,44,352
997,33_346303_346055_8,DirP_50.0,-0.005547411,344381.9149,346303,33,0.000256859,346303,8,7.877392599,Complete,33.03824615,628.28,0.5,39,312
998,33_346303_346055_8,DirP_75.0,-0.005547815,344381.7749,346303,33,0.000256859,346303,8,7.877392599,Complete,33.97253752,628.14,0.75,39,312
999,33_346303_346055_8,DirP_500,-0.005547411,344381.9149,346303,33,0.000256859,346303,8,7.877392599,Complete,31.85789585,628.28,5,39,312
1000,33_346303_346055_8,Naive,-0.009053836,343167.6295,346303,33,0.000256859,346303,8,7.877392599,Complete,11.27353668,0.4,,31,248
1001,33_40832_39291_9,Directional,0.04365767,42614.63,40832,33,0.00043629,40832,9,9.592762296,Infeasible,34.59619641,4248.79,,21,189
1002,33_40832_39291_9,DirP_0,-0.002759355,40719.33,40832,33,0.00043629,40832,9,9.592762296,Complete,51.46562076,116.74,0,48,432
1003,33_40832_39291_9,DirP_25.0,-0.011283552,40371.27,40832,33,0.00043629,40832,9,9.592762296,Complete,35.09406686,121.9,0.25,60,540
1004,33_40832_39291_9,DirP_50.0,-0.005650715,40601.27,40832,33,0.00043629,40832,9,9.592762296,Complete,70.17735338,96.88,0.5,70,630
1005,33_40832_39291_9,DirP_75.0,0.02871204,42004.37,40832,33,0.00043629,40832,9,9.592762296,Complete,73.19045806,243.43,0.75,38,342
1006,33_40832_39291_9,DirP_500,0.029063235,42018.71,40832,33,0.00043629,40832,9,9.592762296,Complete,52.14536476,230.44,5,37,333
1007,33_40832_39291_9,Naive,-0.026707729,39741.47,40832,33,0.00043629,40832,9,9.592762296,Complete,11.34831738,0.22,,24,216
1008,33_96689_96382_3,Directional,0.03725522,100291.17,96689,33,0.000150713,96689,3,9.012062317,Infeasible,25.25440812,11381.13,,17,51
1009,33_96689_96382_3,DirP_0,0.046530526,101187.99,96689,33,0.000150713,96689,3,9.012062317,Complete,32.60976791,21.43,0,65,195
1010,33_96689_96382_3,DirP_25.0,0.037411495,100306.28,96689,33,0.000150713,96689,3,9.012062317,Infeasible,32.89078116,10817.5,0.25,19,57
1011,33_96689_96382_3,DirP_50.0,0.037410357,100306.17,96689,33,0.000150713,96689,3,9.012062317,Infeasible,31.99516749,10613.88,0.5,18,54
1012,33_96689_96382_3,DirP_75.0,0.038223893,100384.83,96689,33,0.000150713,96689,3,9.012062317,Infeasible,31.67144823,8251.92,0.75,20,60
1013,33_96689_96382_3,DirP_500,0.037410357,100306.17,96689,33,0.000150713,96689,3,9.012062317,Infeasible,30.30639482,10613.88,5,18,54
1014,33_96689_96382_3,Naive,0.047631168,101294.41,96689,33,0.000150713,96689,3,9.012062317,Complete,11.25515532,0.44,,31,93
1015,33_98156_97947_7,Directional,0.024342985,100545.41,98156,33,0.000267318,98156,7,8.975551762,Infeasible,18.87458205,25393.86,,13,91
1016,33_98156_97947_7,DirP_0,0.097169302,107693.75,98156,33,0.000267318,98156,7,8.975551762,Complete,34.14057708,107.34,0,55,385
1017,33_98156_97947_7,DirP_25.0,0.052628265,103321.78,98156,33,0.000267318,98156,7,8.975551762,Complete,64.37522888,1118.63,0.25,45,315
1018,33_98156_97947_7,DirP_50.0,0.040188883,102100.78,98156,33,0.000267318,98156,7,8.975551762,Infeasible,52.36096931,49.58,0.5,24,168
1019,33_98156_97947_7,DirP_75.0,0.040188883,102100.78,98156,33,0.000267318,98156,7,8.975551762,Infeasible,48.92714047,49.58,0.75,24,168
1020,33_98156_97947_7,DirP_500,0.040176861,102099.6,98156,33,0.000267318,98156,7,8.975551762,Infeasible,46.36496735,2.46,5,24,168
1021,33_98156_97947_7,Naive,0.04452168,102526.07,98156,33,0.000267318,98156,7,8.975551762,Complete,11.40924954,3.12,,27,189
1022,34_126392_125822_7,Directional,0.010020175,127658.47,126392,34,0.000204773,126392,7,7.795389868,Infeasible,18.04708195,9310.2,,12,84
1023,34_126392_125822_7,DirP_0,-0.133186515,109558.29,126392,34,0.000204773,126392,7,7.795389868,Infeasible,33.95054841,2.69,0,47,329
1024,34_126392_125822_7,DirP_25.0,0.004814308,127000.49,126392,34,0.000204773,126392,7,7.795389868,Infeasible,42.69434404,11.14,0.25,39,273
1025,34_126392_125822_7,DirP_50.0,0.008253133,127435.13,126392,34,0.000204773,126392,7,7.795389868,Complete,50.15417337,290.62,0.5,44,308
1026,34_126392_125822_7,DirP_75.0,0.008305114,127441.7,126392,34,0.000204773,126392,7,7.795389868,Complete,49.85123587,304.19,0.75,44,308
1027,34_126392_125822_7,DirP_500,0.008474508,127463.11,126392,34,0.000204773,126392,7,7.795389868,Complete,39.29515958,318.6,5,44,308
1028,34_126392_125822_7,Naive,0.013845734,128141.99,126392,34,0.000204773,126392,7,7.795389868,Complete,11.5360415,0.85,,30,210
1029,34_127797_126219_6,Directional,0.006328016,128605.7015,127797,34,0.00020109,127797,6,9.792812067,Infeasible,23.48598361,6521.67,,21,126
1030,34_127797_126219_6,DirP_0,0.034754572,132238.53,127797,34,0.00020109,127797,6,9.792812067,Complete,33.91377878,3.6906,0,76,456
